Start Price,End Price,Rate of Change
4381.06982421875,4369.2099609375,-0.27070701351729537
4380.10986328125,4374.2998046875,-0.13264641242120673
4369.02001953125,4360.02978515625,-0.20577233189159336
4367.43017578125,4327.16015625,-0.9220529673161051
4296.39990234375,4258.490234375,-0.882358924458352
4265.10986328125,4323.06005859375,1.3587034606399926
4331.1298828125,4358.68994140625,0.6363249161175781
4361.27001953125,4367.47998046875,0.14238882045114573
4381.2001953125,4411.7900390625,0.6982069384258781
4409.580078125,4422.2998046875,0.28845664070372345
4416.3798828125,4401.4599609375,-0.3378314880263083
4402.9501953125,4400.64013671875,-0.052466153176325976
4403.58984375,4419.14990234375,0.3533494068670891
4395.1201171875,4395.259765625,0.0031773520126080887
4406.85986328125,4387.16015625,-0.4470236776846822
4392.740234375,4423.14990234375,0.6922710277922158
